cohort,mortality_available,wave,standardization,state_definition,common_living_observed_n,target_percent,cognitive_cut,cognitive_percent_below_cut,cognitive_percent_equal_cut,cognitive_percent_at_or_below_cut,cognitive_empirical_percentile_lower,cognitive_empirical_percentile_upper,cognitive_target_minus_realised_pp,functional_cut,functional_percent_above_cut,functional_percent_equal_cut,functional_percent_at_or_above_cut,functional_empirical_percentile_lower,functional_empirical_percentile_upper,functional_target_minus_realised_pp
share,True,5,wave,legacy,61312,,-0.43,28.945394050104383,0.0,28.945394050104383,28.945394050104383,28.945394050104383,,0.43,7.528705636743214,0.0,7.528705636743214,92.47129436325679,92.47129436325679,
share,True,6,wave,legacy,62189,,-0.43,29.373361848558428,0.0,29.373361848558428,29.373361848558428,29.373361848558428,,0.43,7.565646657769058,0.0,7.565646657769058,92.43435334223095,92.43435334223095,
share,True,7,wave,legacy,12878,,-0.43,29.15048920639851,0.0,29.15048920639851,29.15048920639851,29.15048920639851,,0.43,8.914427706165554,0.0,8.914427706165554,91.08557229383445,91.08557229383445,
share,True,8,wave,legacy,50454,,-0.43,29.369326515241607,0.0,29.369326515241607,29.369326515241607,29.369326515241607,,0.43,8.459190549807746,0.0,8.459190549807746,91.54080945019226,91.54080945019226,
charls,True,1,wave,strict,12264,,-0.67,24.64122635355512,0.0,24.64122635355512,24.64122635355512,24.64122635355512,,0.67,7.5016307893020215,0.0,7.5016307893020215,92.49836921069797,92.49836921069797,
charls,True,2,wave,strict,13085,,-0.67,23.897592663354985,0.0,23.897592663354985,23.897592663354985,23.897592663354985,,0.67,8.223156285823462,0.0,8.223156285823462,91.77684371417654,91.77684371417654,
charls,True,3,wave,strict,15570,,-0.67,23.55170199100835,0.0,23.55170199100835,23.55170199100835,23.55170199100835,,0.67,8.208092485549132,0.0,8.208092485549132,91.79190751445087,91.79190751445087,
charls,True,4,wave,strict,11918,,-0.67,24.609833864742406,0.0,24.609833864742406,24.609833864742406,24.609833864742406,,0.67,7.299882530625943,0.0,7.299882530625943,92.70011746937405,92.70011746937405,
charls,True,5,wave,strict,13195,,-0.67,24.948844259189087,0.0,24.948844259189087,24.948844259189087,24.948844259189087,,0.67,7.9196665403561965,0.0,7.9196665403561965,92.08033345964381,92.08033345964381,
elsa,False,1,wave,strict,11700,,-0.67,22.085470085470085,0.0,22.085470085470085,22.085470085470085,22.085470085470085,,0.67,12.974358974358974,0.0,12.974358974358974,87.02564102564102,87.02564102564102,
elsa,False,2,wave,strict,9224,,-0.67,19.232437120555073,0.0,19.232437120555073,19.232437120555073,19.232437120555073,,0.67,11.361665221162186,0.0,11.361665221162186,88.63833477883782,88.63833477883782,
elsa,False,3,wave,strict,9467,,-0.67,19.361994295975492,0.0,19.361994295975492,19.361994295975492,19.361994295975492,,0.67,10.383437202915392,0.0,10.383437202915392,89.61656279708461,89.61656279708461,
elsa,False,4,wave,strict,10537,,-0.67,19.85384834393091,0.0,19.85384834393091,19.85384834393091,19.85384834393091,,0.67,13.333966024485147,0.0,13.333966024485147,86.66603397551485,86.66603397551485,
elsa,False,5,wave,strict,9659,,-0.67,20.002070607723365,0.0,20.002070607723365,20.002070607723365,20.002070607723365,,0.67,10.363391655450876,0.0,10.363391655450876,89.63660834454913,89.63660834454913,
elsa,False,6,wave,strict,9902,,-0.67,17.430822056150273,0.0,17.430822056150273,17.430822056150273,17.430822056150273,,0.67,9.967683296303777,0.0,9.967683296303777,90.03231670369622,90.03231670369622,
elsa,False,7,wave,strict,8910,,-0.67,18.069584736251404,0.0,18.069584736251404,18.069584736251404,18.069584736251404,,0.67,9.831649831649832,0.0,9.831649831649832,90.16835016835016,90.16835016835016,
elsa,False,8,wave,strict,7845,,-0.67,18.840025493945188,0.0,18.840025493945188,18.840025493945188,18.840025493945188,,0.67,10.363288718929255,0.0,10.363288718929255,89.63671128107075,89.63671128107075,
elsa,False,9,wave,strict,8058,,-0.67,16.79076693968727,0.0,16.79076693968727,16.79076693968727,16.79076693968727,,0.67,11.131794489947879,0.0,11.131794489947879,88.86820551005212,88.86820551005212,
hrs,True,10,wave,strict,19357,,-0.67,20.39055638787002,0.0,20.39055638787002,20.39055638787002,20.39055638787002,,0.67,8.673864751769386,0.0,8.673864751769386,91.32613524823061,91.32613524823061,
hrs,True,11,wave,strict,18372,,-0.67,21.467450468103635,0.0,21.467450468103635,21.467450468103635,21.467450468103635,,0.67,8.551055954713695,0.0,8.551055954713695,91.44894404528631,91.44894404528631,
hrs,True,12,wave,strict,16779,,-0.67,21.07992133023422,0.0,21.07992133023422,21.07992133023422,21.07992133023422,,0.67,9.470171047142262,0.0,9.470171047142262,90.52982895285774,90.52982895285774,
hrs,True,13,wave,strict,19040,,-0.67,20.462184873949578,0.0,20.462184873949578,20.462184873949578,20.462184873949578,,0.67,9.921218487394958,0.0,9.921218487394958,90.07878151260505,90.07878151260505,
hrs,True,14,wave,strict,15741,,-0.67,23.664316117146306,0.0,23.664316117146306,23.664316117146306,23.664316117146306,,0.67,9.961247697096754,0.0,9.961247697096754,90.03875230290325,90.03875230290325,
hrs,True,15,wave,strict,14326,,-0.67,24.14491134999302,0.0,24.14491134999302,24.14491134999302,24.14491134999302,,0.67,10.491414211922379,0.0,10.491414211922379,89.50858578807762,89.50858578807762,
hrs,True,5,wave,strict,15982,,-0.67,24.934301088724816,0.0,24.934301088724816,24.934301088724816,24.934301088724816,,0.67,7.320735827806282,0.0,7.320735827806282,92.67926417219373,92.67926417219373,
hrs,True,6,wave,strict,14762,,-0.67,23.912748950006772,0.0,23.912748950006772,23.912748950006772,23.912748950006772,,0.67,7.681885923316624,0.0,7.681885923316624,92.31811407668337,92.31811407668337,
hrs,True,7,wave,strict,16720,,-0.67,23.76196172248804,0.0,23.76196172248804,23.76196172248804,23.76196172248804,,0.67,9.019138755980862,0.0,9.019138755980862,90.98086124401914,90.98086124401914,
hrs,True,8,wave,strict,15705,,-0.67,19.452403693091373,0.0,19.452403693091373,19.452403693091373,19.452403693091373,,0.67,8.57688634192932,0.0,8.57688634192932,91.42311365807068,91.42311365807068,
hrs,True,9,wave,strict,14718,,-0.67,19.66299768990352,0.0,19.66299768990352,19.66299768990352,19.66299768990352,,0.67,8.560945780676722,0.0,8.560945780676722,91.43905421932328,91.43905421932328,
klosa,True,3,wave,strict,7488,,-0.67,21.327457264957264,0.0,21.327457264957264,21.327457264957264,21.327457264957264,,0.67,5.31517094017094,0.0,5.31517094017094,94.68482905982906,94.68482905982906,
klosa,True,4,wave,strict,7113,,-0.67,19.808800787290874,0.0,19.808800787290874,19.808800787290874,19.808800787290874,,0.67,5.525094896668072,0.0,5.525094896668072,94.47490510333193,94.47490510333193,
klosa,True,5,wave,strict,7551,,-0.67,20.58005562177195,0.0,20.58005562177195,20.58005562177195,20.58005562177195,,0.67,5.257581777248046,0.0,5.257581777248046,94.74241822275195,94.74241822275195,
klosa,True,6,wave,strict,7132,,-0.67,20.47111609646663,0.0,20.47111609646663,20.47111609646663,20.47111609646663,,0.67,6.029164329781268,0.0,6.029164329781268,93.97083567021873,93.97083567021873,
klosa,True,7,wave,strict,6554,,-0.67,22.047604516325908,0.0,22.047604516325908,22.047604516325908,22.047604516325908,,0.67,5.6148916692096424,0.0,5.6148916692096424,94.38510833079036,94.38510833079036,
mhas,True,1,wave,strict,12834,,-0.67,24.80910082593112,0.0,24.80910082593112,24.80910082593112,24.80910082593112,,0.67,6.989247311827956,0.0,6.989247311827956,93.01075268817203,93.01075268817203,
mhas,True,2,wave,strict,11744,,-0.67,25.255449591280655,0.0,25.255449591280655,25.255449591280655,25.255449591280655,,0.67,9.153610354223433,0.0,9.153610354223433,90.84638964577657,90.84638964577657,
mhas,True,3,wave,strict,13427,,-0.67,25.463618082967155,0.0,25.463618082967155,25.463618082967155,25.463618082967155,,0.67,10.195873985253593,0.0,10.195873985253593,89.80412601474642,89.80412601474642,
mhas,True,4,wave,strict,12890,,-0.67,25.43056633048875,0.0,25.43056633048875,25.43056633048875,25.43056633048875,,0.67,12.179984484096199,0.0,12.179984484096199,87.8200155159038,87.8200155159038,
mhas,True,5,wave,strict,15153,,-0.67,25.06434369431796,0.0,25.06434369431796,25.06434369431796,25.06434369431796,,0.67,9.615257704744936,0.0,9.615257704744936,90.38474229525507,90.38474229525507,
share,True,4,wave,strict,53905,,-0.67,22.47472405157221,0.0,22.47472405157221,22.47472405157221,22.47472405157221,,0.67,8.064186995640478,0.0,8.064186995640478,91.93581300435952,91.93581300435952,
share,True,5,wave,strict,61312,,-0.67,22.199569415448853,0.0,22.199569415448853,22.199569415448853,22.199569415448853,,0.67,7.528705636743214,0.0,7.528705636743214,92.47129436325679,92.47129436325679,
share,True,6,wave,strict,62189,,-0.67,22.656739937931146,0.0,22.656739937931146,22.656739937931146,22.656739937931146,,0.67,7.565646657769058,0.0,7.565646657769058,92.43435334223095,92.43435334223095,
share,True,7,wave,strict,12878,,-0.67,21.38530827768287,0.0,21.38530827768287,21.38530827768287,21.38530827768287,,0.67,6.282031371330953,0.0,6.282031371330953,93.71796862866904,93.71796862866904,
share,True,8,wave,strict,50454,,-0.67,22.57700083244143,0.0,22.57700083244143,22.57700083244143,22.57700083244143,,0.67,8.459190549807746,0.0,8.459190549807746,91.54080945019226,91.54080945019226,
charls,True,1,wave,matched_0.15,12264,15.0,-1.1734633762341966,14.897260273972604,0.16307893020221786,15.060339204174822,14.897260273972604,15.060339204174822,-0.06033920417482186,0.10307171733995307,12.483692106979777,4.500978473581213,16.984670580560994,83.01532941943901,87.51630789302021,-1.9846705805609943
charls,True,2,wave,matched_0.15,13085,15.0,-1.1349128082572004,14.871990829193733,0.10699273977837218,14.978983568972106,14.871990829193733,14.978983568972106,0.021016431027893745,0.14360061896498078,11.715705005731754,5.227359572029041,16.943064577760794,83.0569354222392,88.28429499426824,-1.9430645777607936
charls,True,3,wave,matched_0.15,15570,15.0,-1.091703190313539,14.913294797687863,0.10918432883750802,15.02247912652537,14.913294797687863,15.02247912652537,-0.02247912652537032,0.5511883578074032,11.432241490044959,1.573538856775851,13.005780346820808,86.9942196531792,88.56775850995504,1.9942196531791918
charls,True,4,wave,matched_0.15,11918,15.0,-1.0640942835301566,14.968954522570902,0.00839066957543212,14.977345192146332,14.968954522570902,14.977345192146332,0.02265480785366769,0.040006175478867846,11.847625440510152,4.296022822621246,16.143648263131396,83.8563517368686,88.15237455948984,-1.1436482631313964
charls,True,5,wave,matched_0.15,13195,15.0,-1.0797299995942518,14.740431981811291,0.2955665024630542,15.035998484274346,14.740431981811291,15.035998484274346,-0.035998484274346154,0.43997303921508735,11.360363774156877,1.2277377794619173,12.588101553618793,87.41189844638122,88.63963622584312,2.4118984463812065
elsa,False,1,wave,matched_0.15,11700,15.0,-0.8988210699308588,13.726495726495727,2.0,15.726495726495726,13.726495726495727,15.726495726495726,-0.7264957264957257,0.6698785698208611,12.974358974358974,2.5384615384615383,15.512820512820513,84.48717948717949,87.02564102564102,-0.5128205128205128
elsa,False,2,wave,matched_0.15,9224,15.0,-0.9543171000016957,13.97441457068517,1.2250650477016478,15.199479618386816,13.97441457068517,15.199479618386816,-0.19947961838681572,0.58833145582887,13.063746747614918,3.0138768430182132,16.07762359063313,83.92237640936688,86.93625325238509,-1.0776235906331308
elsa,False,3,wave,matched_0.15,9467,15.0,-0.8821750204797384,14.175557198690186,0.021126016689553186,14.19668321537974,14.175557198690186,14.19668321537974,0.8033167846202591,0.5782838926802691,14.260061265448401,1.035174817788106,15.295236083236505,84.7047639167635,85.7399387345516,-0.29523608323650485
elsa,False,4,wave,matched_0.15,10537,15.0,-0.9031336694480039,13.096706842554806,1.784189048116162,14.88089589067097,13.096706842554806,14.88089589067097,0.11910410932902948,0.6821630107123409,11.464363670874063,1.8696023536110846,13.333966024485147,86.66603397551485,88.53563632912594,1.6660339755148534
elsa,False,5,wave,matched_0.15,9659,15.0,-0.9102856812797052,12.672119267004867,1.9877834144321358,14.659902681437002,12.672119267004867,14.659902681437002,0.3400973185629983,0.575252863689925,12.030230872761155,2.4536701521896678,14.483901024950823,85.51609897504918,87.96976912723883,0.5160989750491769
elsa,False,6,wave,matched_0.15,9902,15.0,-0.8235211406420854,14.300141385578671,0.010098969905069682,14.310240355483742,14.300141385578671,14.310240355483742,0.6897596445162577,0.5657571257109686,13.754797010704909,0.9997980206018987,14.754595031306808,85.2454049686932,86.2452029892951,0.24540496869319206
elsa,False,7,wave,matched_0.15,8910,15.0,-0.9391796432856022,13.153759820426487,1.5712682379349048,14.725028058361392,13.153759820426487,14.725028058361392,0.27497194163860783,0.5737691674385433,13.153759820426487,0.9764309764309763,14.130190796857464,85.86980920314254,86.84624017957351,0.8698092031425357
elsa,False,8,wave,matched_0.15,7845,15.0,-0.8987764527173319,13.677501593371574,1.669853409815169,15.347355003186744,13.677501593371574,15.347355003186744,-0.3473550031867436,0.5454981460852628,14.136392606755896,0.8795411089866157,15.015933715742511,84.98406628425748,85.8636073932441,-0.015933715742511012
elsa,False,9,wave,matched_0.15,8058,15.0,-0.8362102737631463,13.36559940431869,1.4395631670389675,14.805162571357657,13.36559940431869,14.805162571357657,0.19483742864234266,0.518487797430495,13.191859022089849,0.8314718292380243,14.023330851327872,85.97666914867213,86.80814097791016,0.9766691486721282
hrs,True,10,wave,matched_0.15,19357,15.0,-1.1097847069386302,11.391227979542284,3.957224776566617,15.348452756108902,11.391227979542284,15.348452756108902,-0.3484527561089017,0.5240600953872198,11.189750477863306,1.7977992457508911,12.987549723614197,87.0124502763858,88.8102495221367,2.0124502763858025
hrs,True,11,wave,matched_0.15,18372,15.0,-1.0659780972440038,11.816895275419116,4.495972131504463,16.31286740692358,11.816895275419116,16.31286740692358,-1.31286740692358,0.12923322884117722,12.459177008491181,3.973437840191596,16.43261484868278,83.56738515131723,87.54082299150882,-1.4326148486827783
hrs,True,12,wave,matched_0.15,16779,15.0,-1.0667048758777962,12.020978604207642,4.04076524226712,16.06174384647476,12.020978604207642,16.06174384647476,-1.0617438464747586,0.48116680437823706,12.068657250134097,1.692591930389177,13.761249180523274,86.23875081947673,87.9313427498659,1.238750819476726
hrs,True,13,wave,matched_0.15,19040,15.0,-1.1068070130718968,11.25,4.254201680672269,15.504201680672269,11.25,15.504201680672269,-0.5042016806722689,0.5445783164920441,11.444327731092436,1.6018907563025209,13.04621848739496,86.95378151260505,88.55567226890756,1.9537815126050404
hrs,True,14,wave,matched_0.15,15741,15.0,-1.184733579108539,10.323359379963154,3.506765770916714,13.83012515087987,10.323359379963154,13.83012515087987,1.1698748491201307,0.5742439728748594,11.587573851724795,1.7787942316244203,13.366368083349215,86.63363191665078,88.4124261482752,1.6336319166507849
hrs,True,15,wave,matched_0.15,14326,15.0,-1.1666697798062662,10.344827586206897,3.8461538461538463,14.190981432360742,10.344827586206897,14.190981432360742,0.8090185676392583,0.1854888156816907,12.2085718274466,3.566941225743404,15.775513053190004,84.22448694680999,87.7914281725534,-0.7755130531900036
hrs,True,5,wave,matched_0.15,15982,15.0,-1.1050078339476463,11.450381679389313,3.616568639719685,15.066950319108999,11.450381679389313,15.066950319108999,-0.06695031910899907,0.17180442932104478,10.230259041421599,2.85320986109373,13.08346890251533,86.91653109748468,89.76974095857841,1.91653109748467
hrs,True,6,wave,matched_0.15,14762,15.0,-1.1583011613409806,10.411868310527028,3.698685814930226,14.110554125457256,10.411868310527028,14.110554125457256,0.8894458745427443,0.15037880501270276,10.777672402113534,3.4006232217856662,14.178295623899201,85.82170437610081,89.22232759788646,0.8217043761007989
hrs,True,7,wave,matched_0.15,16720,15.0,-1.1617876577567743,10.305023923444976,3.654306220095694,13.959330143540669,10.305023923444976,13.959330143540669,1.0406698564593313,0.19993363287303764,10.41866028708134,3.5406698564593304,13.959330143540669,86.04066985645933,89.58133971291866,1.0406698564593313
hrs,True,8,wave,matched_0.15,15705,15.0,-1.0965405511653312,11.155682903533906,3.7631327602674305,14.918815663801338,11.155682903533906,14.918815663801338,0.08118433619866217,0.1470648807849674,11.926138172556511,3.400191021967526,15.326329194524039,84.67367080547596,88.0738618274435,-0.32632919452403897
hrs,True,9,wave,matched_0.15,14718,15.0,-1.0970106152036387,11.136023916292975,3.8999864111971734,15.036010327490148,11.136023916292975,15.036010327490148,-0.036010327490147986,0.1443444313307006,11.489332789781221,3.6961543688001086,15.18548715858133,84.81451284141866,88.51066721021878,-0.18548715858132958
klosa,True,3,wave,matched_0.15,7488,15.0,-1.045278790890417,12.94070512820513,2.3504273504273505,15.29113247863248,12.94070512820513,15.29113247863248,-0.2911324786324805,-0.0016750023552523359,9.535256410256409,2.377136752136752,11.912393162393162,88.08760683760684,90.46474358974359,3.087606837606838
klosa,True,4,wave,matched_0.15,7113,15.0,-1.0964243922558616,12.315478700970054,2.1509911429776465,14.466469843947701,12.315478700970054,14.466469843947701,0.5335301560522989,0.0031376051870990267,10.080134964150147,1.3496415014761705,11.429776465626318,88.57022353437368,89.91986503584985,3.5702235343736817
klosa,True,5,wave,matched_0.15,7551,15.0,-1.1166873821581165,12.501655409879486,2.5559528539266325,15.057608263806118,12.501655409879486,15.057608263806118,-0.05760826380611839,0.01394803631066536,9.230565488014832,1.3640577406965966,10.594623228711429,89.40537677128857,90.76943451198517,4.405376771288571
klosa,True,6,wave,matched_0.15,7132,15.0,-1.1359192623960657,12.030286034772855,2.523836231071228,14.554122265844082,12.030286034772855,14.554122265844082,0.4458777341559177,0.0014094464634638447,9.506449803701626,2.145260796410544,11.651710600112171,88.34828939988782,90.49355019629837,3.348289399887829
klosa,True,7,wave,matched_0.15,6554,15.0,-1.0241546123834167,13.365883429966432,2.3649679584986267,15.730851388465059,13.365883429966432,15.730851388465059,-0.7308513884650587,-0.001987140606633969,8.391821788220934,2.090326518156851,10.482148306377786,89.51785169362222,91.60817821177906,4.517851693622214
mhas,True,1,wave,matched_0.15,12834,15.0,-1.025334505998393,14.9680536076048,0.015583606046439146,14.983637213651239,14.9680536076048,14.983637213651239,0.016362786348761205,0.3771014980662477,8.843696431354216,3.630980208820321,12.474676640174536,87.52532335982546,91.15630356864578,2.525323359825464
mhas,True,2,wave,matched_0.15,11744,15.0,-1.0410568746301216,14.81607629427793,0.19584468664850135,15.01192098092643,14.81607629427793,15.01192098092643,-0.011920980926429792,0.3770470133636958,9.153610354223433,3.652929155313352,12.806539509536785,87.19346049046321,90.84638964577657,2.193460490463215
mhas,True,3,wave,matched_0.15,13427,15.0,-1.0605544398718514,14.969836895806957,0.03723840023832576,15.007075296045283,14.969836895806957,15.007075296045283,-0.007075296045282897,0.550102360397657,10.195873985253593,2.5247635361584866,12.720637521412081,87.27936247858791,89.80412601474642,2.2793624785879185
mhas,True,4,wave,matched_0.15,12890,15.0,-1.0887832653013092,14.918541505042668,0.07757951900698215,14.99612102404965,14.918541505042668,14.99612102404965,0.0038789759503501386,0.4398273236134104,12.179984484096199,3.2195500387897598,15.399534522885958,84.60046547711404,87.8200155159038,-0.3995345228859577
mhas,True,5,wave,matched_0.15,15153,15.0,-1.0606994033678747,14.987131261136408,0.019798059790140567,15.006929320926549,14.987131261136408,15.006929320926549,-0.006929320926548854,0.2850872716080539,11.284894080380123,6.190193361050618,17.47508744143074,82.52491255856927,88.71510591961987,-2.475087441430741
share,True,4,wave,matched_0.15,53905,15.0,-1.0220797742624805,14.941100083480197,0.059363695390038024,15.000463778870236,14.941100083480197,15.000463778870236,-0.0004637788702357426,0.2587103698847517,12.00816250811613,4.647064279751414,16.655226787867544,83.34477321213245,87.99183749188387,-1.6552267878675444
share,True,5,wave,matched_0.15,61312,15.0,-0.9783760755830582,14.925300104384135,0.06360908141962422,14.98890918580376,14.925300104384135,14.98890918580376,0.011090814196240473,0.22780744380217666,11.167471294363256,4.100339248434238,15.267810542797495,84.7321894572025,88.83252870563675,-0.26781054279749483
share,True,6,wave,matched_0.15,62189,15.0,-1.0227972240386287,14.96566916978887,0.030552026885783658,14.996221196674654,14.96566916978887,14.996221196674654,0.0037788033253463027,0.21741798495244608,11.26083390953384,4.048947563073855,15.309781472607694,84.6902185273923,88.73916609046616,-0.3097814726076944
share,True,7,wave,matched_0.15,12878,15.0,-1.0472127654728722,14.963503649635038,0.05435626650100948,15.017859916136045,14.963503649635038,15.017859916136045,-0.017859916136044873,0.1667408328891468,8.914427706165554,4.18543252057773,13.099860226743282,86.90013977325671,91.08557229383445,1.9001397732567185
share,True,8,wave,matched_0.15,50454,15.0,-1.030918434677557,14.977999762159591,0.01585602727236691,14.99385578943196,14.977999762159591,14.99385578943196,0.006144210568040265,0.19521665112275682,12.016886669045071,4.513021762397431,16.529908431442504,83.4700915685575,87.98311333095494,-1.5299084314425038
charls,True,1,wave,matched_0.20,12264,20.0,-0.8518378561570576,19.96901500326158,0.04892367906066536,20.017938682322246,19.96901500326158,20.017938682322246,-0.017938682322245825,0.10307171733995307,12.483692106979777,4.500978473581213,16.984670580560994,83.01532941943901,87.51630789302021,3.0153294194390057
charls,True,2,wave,matched_0.20,13085,20.0,-0.8057560864328959,19.938861291555217,0.0611387084447841,20.0,19.938861291555217,20.0,0.0,0.10196226782607107,16.943064577760794,5.754680932365304,22.6977455101261,77.3022544898739,83.0569354222392,-2.6977455101261008
charls,True,3,wave,matched_0.20,15570,20.0,-0.8505548661963174,19.877970456005137,0.17341040462427745,20.051380860629415,19.877970456005137,20.051380860629415,-0.051380860629414826,0.09217124907334323,13.005780346820808,5.748233782915864,18.754014129736674,81.24598587026333,86.9942196531792,1.2459858702633255
charls,True,4,wave,matched_0.20,11918,20.0,-0.830839396953245,19.98657492867931,0.00839066957543212,19.99496559825474,19.98657492867931,19.99496559825474,0.005034401745259487,0.003351623260930138,16.143648263131396,5.907031381104212,22.05067964423561,77.9493203557644,83.8563517368686,-2.050679644235611
charls,True,5,wave,matched_0.20,13195,20.0,-0.829011091880904,19.88632057597575,0.007578628268283441,19.893899204244033,19.88632057597575,19.893899204244033,0.10610079575596743,0.02402176668278354,12.588101553618793,7.02538840469875,19.613489958317544,80.38651004168246,87.41189844638122,0.38651004168245606
elsa,False,1,wave,matched_0.20,11700,20.0,-0.7205005149007158,17.384615384615383,1.9145299145299146,19.299145299145298,17.384615384615383,19.299145299145298,0.7008547008547019,0.11418438705104494,16.75213675213675,5.6239316239316235,22.376068376068375,77.62393162393163,83.24786324786325,-2.3760683760683747
elsa,False,2,wave,matched_0.20,9224,20.0,-0.7782100367397269,17.356895056374675,1.875542064180399,19.232437120555073,17.356895056374675,19.232437120555073,0.7675628794449274,0.5778847668224529,16.07762359063313,1.0841283607979184,17.16175195143105,82.83824804856896,83.92237640936688,2.83824804856895
elsa,False,3,wave,matched_0.20,9467,20.0,-0.6792933315384418,17.502904827294813,1.8590894686806803,19.361994295975492,17.502904827294813,19.361994295975492,0.6380057040245077,0.08915978494202122,15.295236083236505,5.1019330305270945,20.3971691137636,79.6028308862364,84.7047639167635,-0.3971691137635993
elsa,False,4,wave,matched_0.20,10537,20.0,-0.5822872565840161,19.85384834393091,0.018980734554427257,19.87282907848534,19.85384834393091,19.87282907848534,0.12717092151466147,0.23314684835278268,13.333966024485147,4.716712536775173,18.050678561260323,81.94932143873967,86.66603397551485,1.949321438739677
elsa,False,5,wave,matched_0.20,9659,20.0,-0.7043876773353951,17.952168961590225,2.04990164613314,20.002070607723365,17.952168961590225,20.002070607723365,-0.002070607723364759,0.08327271623352042,15.58132311833523,5.497463505538875,21.07878662387411,78.9212133761259,84.41867688166477,-1.0787866238741088
elsa,False,6,wave,matched_0.20,9902,20.0,-0.6186877551511529,17.440921026055342,1.3633609371844073,18.80428196323975,17.440921026055342,18.80428196323975,1.1957180367602511,0.08933584367094473,14.754595031306808,5.241365380731165,19.995960412037974,80.00403958796203,85.2454049686932,0.004039587962026303
elsa,False,7,wave,matched_0.20,8910,20.0,-0.6171369673070195,18.08080808080808,1.2906846240179575,19.37149270482604,18.08080808080808,19.37149270482604,0.6285072951739608,0.09702910808488671,14.130190796857464,4.8260381593714925,18.95622895622896,81.04377104377105,85.86980920314254,1.0437710437710415
elsa,False,8,wave,matched_0.20,7845,20.0,-0.589547934915727,18.878266411727214,1.4531548757170172,20.331421287444233,18.878266411727214,20.331421287444233,-0.3314212874442326,0.07643796938697375,15.015933715742511,5.442957297641811,20.45889101338432,79.54110898661568,84.98406628425748,-0.4588910133843207
elsa,False,9,wave,matched_0.20,8058,20.0,-0.623494702383657,18.255150161330356,2.6309257880367336,20.88607594936709,18.255150161330356,20.88607594936709,-0.8860759493670898,0.14537466615010838,14.023330851327872,4.815090593199305,18.838421444527178,81.16157855547283,85.97666914867213,1.161578555472822
hrs,True,10,wave,matched_0.20,19357,20.0,-0.8839479041510871,15.348452756108902,5.04210363176112,20.39055638787002,15.348452756108902,20.39055638787002,-0.39055638787002067,0.05959936177026017,17.063594565273544,5.088598439840884,22.15219300511443,77.84780699488557,82.93640543472645,-2.1521930051144302
hrs,True,11,wave,matched_0.20,18372,20.0,-0.8439550987227552,16.31286740692358,5.154583061180057,21.467450468103635,16.31286740692358,21.467450468103635,-1.4674504681036353,0.05960739021815716,16.43261484868278,5.2144567820596555,21.647071630742435,78.35292836925757,83.56738515131723,-1.6470716307424347
hrs,True,12,wave,matched_0.20,16779,20.0,-0.8498721314536849,16.06174384647476,5.018177483759461,21.07992133023422,16.06174384647476,21.07992133023422,-1.079921330234221,0.10067944558852374,13.761249180523274,4.51159187079087,18.272841051314142,81.72715894868585,86.23875081947673,1.727158948685858
hrs,True,13,wave,matched_0.20,19040,20.0,-0.8841904592905361,15.504201680672269,4.957983193277311,20.462184873949578,15.504201680672269,20.462184873949578,-0.4621848739495782,0.07132708561107572,17.442226890756302,5.099789915966387,22.54201680672269,77.45798319327731,82.5577731092437,-2.542016806722689
hrs,True,14,wave,matched_0.20,15741,20.0,-0.9651183834310566,13.83012515087987,4.472396925227113,18.302522076106982,13.83012515087987,18.302522076106982,1.6974779238930182,0.15911952708274732,13.366368083349215,4.1166380789022305,17.483006162251446,82.51699383774856,86.63363191665078,2.5169938377485543
hrs,True,15,wave,matched_0.20,14326,20.0,-0.9542751431136672,14.190981432360742,4.530224766159431,18.721206198520175,14.190981432360742,18.721206198520175,1.278793801479825,0.10923226827995416,15.775513053190004,5.640094932290939,21.415607985480946,78.58439201451905,84.22448694680999,-1.4156079854809462
hrs,True,5,wave,matched_0.20,15982,20.0,-0.8946902468889261,15.066950319108999,4.342385183331247,19.409335502440246,15.066950319108999,19.409335502440246,0.5906644975597537,0.09963834264526826,13.08346890251533,5.687648604680265,18.771117507195594,81.2288824928044,86.91653109748468,1.2288824928044058
hrs,True,6,wave,matched_0.20,14762,20.0,-0.9428296786957892,14.110554125457256,4.32868175044032,18.439235875897573,14.110554125457256,18.439235875897573,1.5607641241024268,0.08006689040642664,14.178295623899201,5.398997425823059,19.57729304972226,80.42270695027774,85.82170437610081,0.42270695027773897
hrs,True,7,wave,matched_0.20,16720,20.0,-0.9384386694559236,13.959330143540669,4.485645933014354,18.444976076555026,13.959330143540669,18.444976076555026,1.555023923444974,0.12498414957024052,13.959330143540669,5.077751196172249,19.03708133971292,80.96291866028709,86.04066985645933,0.9629186602870803
hrs,True,8,wave,matched_0.20,15705,20.0,-0.8820509475712034,14.918815663801338,4.533588029290035,19.452403693091373,14.918815663801338,19.452403693091373,0.5475963069086269,0.07642377928892055,15.326329194524039,5.660617637695001,20.98694683221904,79.01305316778097,84.67367080547596,-0.98694683221904
hrs,True,9,wave,matched_0.20,14718,20.0,-0.8795106193888584,15.036010327490148,4.626987362413371,19.66299768990352,15.036010327490148,19.66299768990352,0.3370023100964801,0.07411808535746808,15.18548715858133,5.693708384291344,20.879195542872672,79.12080445712732,84.81451284141866,-0.8791955428726723
