term,estimate,std_error,p_value,outcome,n,clusters,converged,cohort,analysis,adjustment_set,exposure,state_definition,standardization,persistent,covariates_used,estimand,death_handling,mortality_available,paired_intervals
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.42626341968555514,0.08092977649237365,1.386125613901813e-07,any_domain,28256,9303,True,mhas,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
diabetes_stroke_start,0.08645568381757882,0.034449039737087364,0.012084440803032694,any_domain,143350,43519,True,share,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:diabetes_stroke_start",0.3724044389163261,0.04482364180613803,9.71526460948059e-17,any_domain,143350,43519,True,share,diabetes_stroke_binary_domain_interaction,mental_health,diabetes_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_change_raw,0.01853477898744285,0.010681422307087834,0.08269917042920401,cognitive_worsening_fixed_raw,35936,15497,True,charls,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.1038082807573924,0.01116320217805705,1.4157419805423382e-20,functional_worsening_fixed_raw,55064,20661,True,charls,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.005312472919923551,0.013042043257688443,0.6837623974477867,cognitive_worsening_fixed_raw,45148,11323,True,elsa,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.10893579307285582,0.016044793993139794,1.1253915215430804e-11,functional_worsening_fixed_raw,46567,11586,True,elsa,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.026219574573911726,0.005624662364287097,3.1385585556542127e-06,cognitive_worsening_fixed_raw,154575,30667,True,hrs,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.0878157428083255,0.0064821600241956896,8.220244843910601e-42,functional_worsening_fixed_raw,141450,29907,True,hrs,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.029895067651345624,0.016662409340259983,0.07278725813326004,cognitive_worsening_fixed_raw,26004,8144,True,klosa,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.043180823029855146,0.020367966472587026,0.034003005886037704,functional_worsening_fixed_raw,28172,8448,True,klosa,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.050535377487109755,0.012259771330785402,3.755173855863856e-05,cognitive_worsening_fixed_raw,22603,13104,True,mhas,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.11158488594830963,0.020270495382214895,3.696017816796673e-08,functional_worsening_fixed_raw,20061,11969,True,mhas,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.04815885901164864,0.006482112672204056,1.0900857727314462e-13,cognitive_worsening_fixed_raw,96806,54834,True,share,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw,0.09504380855506218,0.008553786402673283,1.1052079863513087e-28,functional_worsening_fixed_raw,107330,60145,True,share,cmm3_no_stroke_continuous_gee,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm3_no_stroke_change_raw[cognitive],0.011704764227796977,0.01077144456713254,0.27719258655619927,stacked_worsening,34924,15152,True,charls,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,34924.0
cmm3_no_stroke_change_raw[functional],0.06623993851606776,0.010491070309799691,2.720278114113468e-10,stacked_worsening,34924,15152,True,charls,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,34924.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],0.054535174288270774,0.014267875999133857,0.00013224759419630638,stacked_worsening,34924,15152,True,charls,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,34924.0
cmm3_no_stroke_change_raw[cognitive],-0.0011808739269705628,0.013003623320050313,0.9276426539633472,stacked_worsening,45140,11322,True,elsa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,45140.0
cmm3_no_stroke_change_raw[functional],0.06498330297138004,0.013677350452427009,2.022513591748554e-06,stacked_worsening,45140,11322,True,elsa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,45140.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],0.06616417689835061,0.017972187508860708,0.00023188762472663914,stacked_worsening,45140,11322,True,elsa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,45140.0
cmm3_no_stroke_change_raw[cognitive],0.026410531108343117,0.00592265259126007,8.225066631886313e-06,stacked_worsening,138775,29302,True,hrs,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
cmm3_no_stroke_change_raw[functional],0.04926336089685199,0.005226402558745763,4.265780158431407e-21,stacked_worsening,138775,29302,True,hrs,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],0.02285282978850887,0.007436111908700497,0.002117602139201704,stacked_worsening,138775,29302,True,hrs,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,138775.0
cmm3_no_stroke_change_raw[cognitive],0.031223410196940256,0.016601101241142394,0.059998646687949575,stacked_worsening,26002,8144,True,klosa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,26002.0
cmm3_no_stroke_change_raw[functional],0.024192466123075674,0.017441541553662492,0.165423441700003,stacked_worsening,26002,8144,True,klosa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,26002.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],-0.007030944073864582,0.01980499487484797,0.7225831268999174,stacked_worsening,26002,8144,True,klosa,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,26002.0
cmm3_no_stroke_change_raw[cognitive],0.04779081255353239,0.013094842209581042,0.0002626586277093144,stacked_worsening,20061,11969,True,mhas,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20061.0
cmm3_no_stroke_change_raw[functional],0.10852365271767454,0.02020287132136332,7.800017533070961e-08,stacked_worsening,20061,11969,True,mhas,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20061.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],0.060732840164142154,0.02285266309725432,0.007870329773381347,stacked_worsening,20061,11969,True,mhas,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,depression,paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,20061.0
cmm3_no_stroke_change_raw[cognitive],0.04626407374416373,0.006473849147698976,8.914755887501886e-13,stacked_worsening,96784,54825,True,share,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96784.0
cmm3_no_stroke_change_raw[functional],0.06184462644347971,0.006723366891552574,3.6311375890811075e-20,stacked_worsening,96784,54825,True,share,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96784.0
cmm3_no_stroke_change_raw[functional-minus-cognitive],0.015580552699315974,0.008671166014308548,0.07236368408328736,stacked_worsening,96784,54825,True,share,cmm3_no_stroke_continuous_domain_interaction,mental_health,cmm3_no_stroke_change_raw,continuous,fixed,False,"depression,psychiatric",paired_observed_interval_domain_contrast,not_applicable_to_observed_interval_change,,96784.0
cmm3_no_stroke_start,-0.10434856632614999,0.032069024862313666,0.0011384275982102233,any_cognitive,25223,12217,True,charls,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.22217949028385403,0.026206565746787303,2.290810007238004e-17,any_functional,25223,12217,True,charls,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.006906032491851777,0.024280626475620043,0.7760842195058621,any_cognitive,36508,10887,True,elsa,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm3_no_stroke_start,0.3258503596772918,0.02823781093986457,8.340381594738095e-31,any_functional,36508,10887,True,elsa,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,False,
cmm3_no_stroke_start,0.058467546022602186,0.0151065568465264,0.00010868264196129613,any_cognitive,98829,24278,True,hrs,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.26894171524211136,0.015536280303819034,3.915865687187184e-67,any_functional,98829,24278,True,hrs,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.012148641419162427,0.03597772184624791,0.735610961251999,any_cognitive,19831,7021,True,klosa,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.188344617816825,0.04930715855505345,0.00013354747846202076,any_functional,19831,7021,True,klosa,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,-0.04353751979395588,0.0391172225388188,0.2657078683538302,any_cognitive,14110,9299,True,mhas,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.3558175008843864,0.034561860458211996,7.414938054070797e-25,any_functional,14110,9299,True,mhas,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.027877172465030815,0.01865498482459077,0.13508282005066366,any_cognitive,71675,43519,True,share,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.27552567369211767,0.017835154820099283,7.726769703574616e-54,any_functional,71675,43519,True,share,cmm3_no_stroke_transition_gee,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_domain_transition,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,-0.10434856632615064,0.032069024862317025,0.0011384275982115096,any_domain,50446,12217,True,charls,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.32652805661000445,0.03961132224195134,1.6752328259934203e-16,any_domain,50446,12217,True,charls,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.006906032491851816,0.02428062647561944,0.7760842195058555,any_domain,73016,10887,True,elsa,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.31894432718544014,0.036356573739123696,1.744744030609221e-18,any_domain,73016,10887,True,elsa,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,False,
cmm3_no_stroke_start,0.058467546022601936,0.015106556846526984,0.0001086826419613704,any_domain,197658,24278,True,hrs,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.2104741692195093,0.020755549504029216,3.647717963251288e-24,any_domain,197658,24278,True,hrs,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.012148641419162725,0.03597826269273252,0.7356147869332097,any_domain,39662,7021,True,klosa,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.17619597639766202,0.05828536791673875,0.0025029204595267297,any_domain,39662,7021,True,klosa,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,-0.04353751979395609,0.039116707970408525,0.26570158028743973,any_domain,28220,9299,True,mhas,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.399355020678343,0.050869778121028005,4.142631803959097e-15,any_domain,28220,9299,True,mhas,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,depression,survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
cmm3_no_stroke_start,0.027877172465033642,0.01865501629246003,0.1350834785501876,any_domain,143350,43519,True,share,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
"C(domain, Treatment(reference='cognitive'))[T.functional]:cmm3_no_stroke_start",0.24764850122708354,0.024792322954871007,1.7043046437199778e-23,any_domain,143350,43519,True,share,cmm3_no_stroke_binary_domain_interaction,mental_health,cmm3_no_stroke_start,matched_0.20,fixed,False,"depression,psychiatric",survivor_conditional_paired_domain_contrast,observed_living_endpoint_survivor_conditional_model,True,
pre_cmm4_slope,0.04117253250441576,0.021021675153945846,0.05016255136581761,cognitive_delayed_slope,8013,8013,True,charls,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.02507307934690344,0.03258169686692118,0.4415698879684907,cognitive_delayed_slope,9111,9111,True,elsa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.03129689560456976,0.01419842104748886,0.027506638414045676,cognitive_delayed_slope,21364,21364,True,hrs,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.03165392254969328,0.02101510403454995,0.13200395957934877,cognitive_delayed_slope,6112,6112,True,klosa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.030448579480615492,0.00722290627598901,2.4916147363378793e-05,cognitive_delayed_slope,17817,17817,True,share,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.035956276307715064,0.018969205260981028,0.05802516092484558,functional_delayed_slope,8013,8013,True,charls,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.036172589020366006,0.03330418876238407,0.2774226703906586,functional_delayed_slope,9111,9111,True,elsa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.00953403862836714,0.013734114156997759,0.4875651667658082,functional_delayed_slope,21364,21364,True,hrs,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.010861701126784714,0.027074664113624955,0.6882906668662133,functional_delayed_slope,6112,6112,True,klosa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.01327073943763564,0.009069767672088828,0.14341702271066392,functional_delayed_slope,17817,17817,True,share,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.03856440440606541,0.014396794033843507,0.007391299084206422,mean_delayed_slope,8013,8013,True,charls,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.030622834183634734,0.02436999012260789,0.2089058796235561,mean_delayed_slope,9111,9111,True,elsa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.020415467116468425,0.01036067983166991,0.04878388531321794,mean_delayed_slope,21364,21364,True,hrs,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.021257811838239007,0.01915062761859543,0.2669851842725043,mean_delayed_slope,6112,6112,True,klosa,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
pre_cmm4_slope,0.021859659459125557,0.006254308396355101,0.0004738199637191418,mean_delayed_slope,17817,17817,True,share,temporal_boundary_landmark,base,pre_cmm4_slope,continuous,fixed,False,"baseline_cmm4,baseline_cognition_post,baseline_function_post,age,sex,education,pre_years,post_years",person_level_early_cmm_accumulation_to_later_domain_slope,living_participants_with_four_or_more_observed_waves,False,
cmm4_change_raw,0.02778040180354189,0.010145205766172245,0.006176169403595717,cognitive_worsening_fixed_raw,35826,15464,True,charls,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.16744227888654556,0.011438834462452233,1.605988370536136e-48,functional_worsening_fixed_raw,54868,20616,True,charls,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.03209573368021047,0.012868786523711524,0.012628544481405142,cognitive_worsening_fixed_raw,45148,11323,True,elsa,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.17726496022240487,0.017601857550709425,7.43632261454017e-24,functional_worsening_fixed_raw,46567,11586,True,elsa,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.04358254574640897,0.005272582180625129,1.3866486714309786e-16,cognitive_worsening_fixed_raw,154573,30666,True,hrs,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.15657462123507102,0.007154499411396653,3.627838055608622e-106,functional_worsening_fixed_raw,141448,29906,True,hrs,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.07781567287334716,0.017077357442527717,5.197401205352731e-06,cognitive_worsening_fixed_raw,25996,8144,True,klosa,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.17654780342747076,0.025328972478054376,3.165085423722756e-12,functional_worsening_fixed_raw,28163,8448,True,klosa,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.05969522342938183,0.011685766426519332,3.2494915324130307e-07,cognitive_worsening_fixed_raw,22585,13094,True,mhas,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.14253248135806482,0.021008582885743175,1.164988073812982e-11,functional_worsening_fixed_raw,20047,11961,True,mhas,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,depression,observed_interval_change,not_applicable_to_observed_interval_change,,
cmm4_change_raw,0.06348755805537352,0.006092279913885056,1.988825002844804e-25,cognitive_worsening_fixed_raw,96805,54833,True,share,exclude_interval_outside_0_5_to_5y_continuous_gee_fixed_unannualised,mental_health,cmm4_change_raw,continuous,fixed,False,"depression,psychiatric",observed_interval_change,not_applicable_to_observed_interval_change,,
